Recording timestamp	Computer timestamp	Sensor	Participant name	Eyetracker timestamp	Event	Pupil diameter left	Pupil diameter right	Eye movement type	Gaze event duration	Fixation point X	Fixation point Y
56475	60766734	Eye Tracker	Arthur	251278932		3.003	3.146	Fixation	8	287	592
56484	60766743	Eye Tracker	Arthur	251287265		3.002	3.103	Fixation	8	289	578
56492	60766751	Eye Tracker	Arthur	251295598		3.005	3.106	Fixation	8	286	587
56500	60766759	Eye Tracker	Arthur	251303932		3.006	3.084	Fixation	8	290	577
56509	60766768	Eye Tracker	Arthur	251312265		2.990	3.141	Fixation	8	289	597
56517	60766776	Eye Tracker	Arthur	251320599		3.005	3.078	Fixation	8	281	579
56525	60766784	Eye Tracker	Arthur	251328931		2.985	3.084	Fixation	8	287	582
56534	60766793	Eye Tracker	Arthur	251337265		2.961	3.109	Fixation	8	286	586
56542	60766801	Eye Tracker	Arthur	251345599		2.969	3.088	Fixation	8	298	590
56550	60766809	Eye Tracker	Arthur	251353932		2.996	3.102	Fixation	8	352	588
56559	60766818	Eye Tracker	Arthur	251362265		3.000	3.094	Fixation	8	460	552
56567	60766826	Eye Tracker	Arthur	251370598		3.017	3.086	Fixation	8	592	533
56575	60766834	Eye Tracker	Arthur	251378931		2.997	3.147	Fixation	8	694	530
56584	60766843	Eye Tracker	Arthur	251387265		3.027	3.172	Fixation	8	709	529
56592	60766851	Eye Tracker	Arthur	251395598		3.005	3.139	Fixation	8	715	520
56600	60766859	Eye Tracker	Arthur	251403932		2.953	3.127	Fixation	8	710	511
56609	60766868	Eye Tracker	Arthur	251412265		2.973	3.081	Fixation	8	704	510
56617	60766876	Eye Tracker	Arthur	251420598		2.982	3.110	Fixation	8	701	527
56625	60766884	Eye Tracker	Arthur	251428932		2.976	3.099	Fixation	8	698	520
56634	60766893	Eye Tracker	Arthur	251437265		2.984	3.117	Fixation	8	707	522
56642	60766901	Eye Tracker	Arthur	251445598		2.952	3.110	Fixation	8	708	517
56650	60766909	Eye Tracker	Arthur	251453931		2.958	3.090	Fixation	8	701	507
56659	60766918	Eye Tracker	Arthur	251462265		2.964	3.138	Fixation	8	702	519
56667	60766926	Eye Tracker	Arthur	251470598		2.945	3.155	Fixation	8	709	528
56675	60766934	Eye Tracker	Arthur	251478932		2.979	3.139	Fixation	8	706	526
56684	60766943	Eye Tracker	Arthur	251487265		2.946	3.106	Fixation	8	703	522
56692	60766951	Eye Tracker	Arthur	251495598		2.955	3.113	Fixation	8	693	516
56700	60766959	Eye Tracker	Arthur	251503931		2.898	3.029	Fixation	8	702	497
56709	60766968	Eye Tracker	Arthur	251512267		2.949	2.998	Fixation	8	698	504
56717	60766976	Eye Tracker	Arthur	251520600		2.944	3.066	Fixation	8	709	524
56725	60766984	Eye Tracker	Arthur	251528934		2.927	3.113	Fixation	8	703	528
56734	60766993	Eye Tracker	Arthur	251537267		2.946	3.101	Fixation	8	706	521
56742	60767001	Eye Tracker	Arthur	251545600		2.924	3.068	Fixation	8	700	517
56750	60767009	Eye Tracker	Arthur	251553934		2.946	3.081	Fixation	8	699	526
56759	60767018	Eye Tracker	Arthur	251562267		2.913	3.122	Fixation	8	701	525
56767	60767026	Eye Tracker	Arthur	251570600		2.909	3.090	Fixation	8	691	513
56775	60767034	Eye Tracker	Arthur	251578933		2.906	3.086	Fixation	8	700	513
56784	60767043	Eye Tracker	Arthur	251587266		2.897	3.101	Fixation	8	704	523
56792	60767051	Eye Tracker	Arthur	251595600		2.925	3.050	Fixation	8	702	518
56800	60767059	Eye Tracker	Arthur	251603934		2.925	3.089	Fixation	8	706	523
56809	60767068	Eye Tracker	Arthur	251612267		2.897	3.045	Fixation	8	700	516
56817	60767076	Eye Tracker	Arthur	251620600		2.835	3.081	Fixation	8	700	507
56825	60767084	Eye Tracker	Arthur	251628933		2.937	3.067	Fixation	8	704	522
56834	60767093	Eye Tracker	Arthur	251637267		2.925	3.085	Fixation	8	705	521
56842	60767101	Eye Tracker	Arthur	251645601		2.933	3.046	Fixation	8	705	513
56850	60767109	Eye Tracker	Arthur	251653935		2.897	3.093	Fixation	8	699	526
56859	60767118	Eye Tracker	Arthur	251662267		2.899	3.021	Fixation	8	707	518
56867	60767126	Eye Tracker	Arthur	251670601		2.857	3.082	Fixation	8	706	520
56875	60767134	Eye Tracker	Arthur	251678935		2.880	3.050	Fixation	8	704	531
56884	60767143	Eye Tracker	Arthur	251687268		2.894	3.073	Fixation	8	714	528
56892	60767151	Eye Tracker	Arthur	251695601		2.914	3.033	Fixation	8	705	528
56900	60767159	Eye Tracker	Arthur	251703934		2.941	3.047	Fixation	8	702	524
56909	60767168	Eye Tracker	Arthur	251712267		2.902	3.054	Fixation	8	700	524
56917	60767176	Eye Tracker	Arthur	251720601		2.871	3.080	Fixation	8	699	525
56925	60767184	Eye Tracker	Arthur	251728935		2.902	3.051	Fixation	8	700	524
56934	60767193	Eye Tracker	Arthur	251737268		2.930	3.035	Fixation	8	708	526
56942	60767201	Eye Tracker	Arthur	251745601		2.892	3.020	Fixation	8	701	523
56950	60767209	Eye Tracker	Arthur	251753934		2.871	3.053	Fixation	8	706	524
56959	60767218	Eye Tracker	Arthur	251762268		2.909	3.069	Fixation	8	704	537
56967	60767226	Eye Tracker	Arthur	251770601		2.856	3.038	Fixation	8	705	518
56975	60767234	Eye Tracker	Arthur	251778936		2.866	3.080	Fixation	8	707	527
56984	60767243	Eye Tracker	Arthur	251787268		2.886	3.048	Fixation	8	708	517
56992	60767251	Eye Tracker	Arthur	251795602		2.887	3.083	Fixation	8	703	529
57000	60767259	Eye Tracker	Arthur	251803935		2.882	3.088	Fixation	8	709	532
57009	60767268	Eye Tracker	Arthur	251812269		2.896	3.053	Fixation	8	704	525
57017	60767276	Eye Tracker	Arthur	251820602		2.886	3.046	Fixation	8	709	515
57025	60767284	Eye Tracker	Arthur	251828935		2.894	3.081	Fixation	8	712	533
57034	60767293	Eye Tracker	Arthur	251837268		2.902	3.048	Fixation	8	708	525
57042	60767301	Eye Tracker	Arthur	251845602		2.910	3.032	Fixation	8	712	523
57050	60767309	Eye Tracker	Arthur	251853935		2.920	3.012	Fixation	8	713	523
57059	60767318	Eye Tracker	Arthur	251862269		2.906	3.095	Fixation	8	709	536
57067	60767326	Eye Tracker	Arthur	251870602		2.886	3.089	Fixation	8	711	532
57075	60767334	Eye Tracker	Arthur	251878935		2.903	3.062	Fixation	8	706	525
57084	60767343	Eye Tracker	Arthur	251887269		2.874	3.070	Fixation	8	711	522
57092	60767351	Eye Tracker	Arthur	251895602		2.904	3.047	Fixation	8	709	521
57100	60767359	Eye Tracker	Arthur	251903936		2.894	3.003	Fixation	8	713	519
57109	60767368	Eye Tracker	Arthur	251912269		2.894	3.015	Fixation	8	712	516
57117	60767376	Eye Tracker	Arthur	251920603		2.904	3.043	Fixation	8	712	522
57125	60767384	Eye Tracker	Arthur	251928936		2.882	3.047	Fixation	8	713	528
57134	60767393	Eye Tracker	Arthur	251937270		2.916	3.072	Fixation	8	711	530
57142	60767401	Eye Tracker	Arthur	251945603		2.929	3.077	Fixation	8	716	538
57150	60767409	Eye Tracker	Arthur	251953936		2.881	3.110	Fixation	8	715	534
57159	60767418	Eye Tracker	Arthur	251962269		2.883	3.060	Fixation	8	712	526
57167	60767426	Eye Tracker	Arthur	251970603		2.883	3.029	Fixation	8	713	519
57175	60767434	Eye Tracker	Arthur	251978936		2.898	3.007	Fixation	8	709	517
57184	60767443	Eye Tracker	Arthur	251987270		2.891	3.059	Fixation	8	709	527
57192	60767451	Eye Tracker	Arthur	251995603		2.900	3.068	Fixation	8	712	525
57200	60767459	Eye Tracker	Arthur	252003936		2.884	3.005	Fixation	8	711	507
57209	60767468	Eye Tracker	Arthur	252012270		2.894	3.073	Fixation	8	711	526
57217	60767476	Eye Tracker	Arthur	252020603		2.943	3.041	Fixation	8	715	531
57225	60767484	Eye Tracker	Arthur	252028936		2.912	3.036	Fixation	8	713	520
57234	60767493	Eye Tracker	Arthur	252037270		2.913	3.043	Fixation	8	710	521
57242	60767501	Eye Tracker	Arthur	252045604		2.948	3.056	Fixation	8	714	534
57250	60767509	Eye Tracker	Arthur	252053937		2.881	3.077	Fixation	8	708	522
57259	60767518	Eye Tracker	Arthur	252062271		2.895	2.992	Fixation	8	708	514
57267	60767526	Eye Tracker	Arthur	252070604		2.908	3.032	Fixation	8	711	524
57275	60767534	Eye Tracker	Arthur	252078937		2.916	3.095	Fixation	8	739	514
57284	60767543	Eye Tracker	Arthur	252087270		2.952	3.162	Fixation	8	820	461
57292	60767551	Eye Tracker	Arthur	252095604		3.009	3.105	Fixation	8	904	406
57300	60767559	Eye Tracker	Arthur	252103937		2.944	3.114	Fixation	8	1007	324
57309	60767568	Eye Tracker	Arthur	252112271		2.955	3.014	Fixation	8	1078	229
57317	60767576	Eye Tracker	Arthur	252120604		2.958	3.057	Fixation	8	1123	200
57325	60767584	Eye Tracker	Arthur	252128937		2.977	3.031	Fixation	8	1136	173
57334	60767593	Eye Tracker	Arthur	252137271		2.965	3.043	Fixation	8	1130	163
57342	60767601	Eye Tracker	Arthur	252145604		2.966	3.059	Fixation	8	1127	169
57350	60767609	Eye Tracker	Arthur	252153937		2.967	3.058	Fixation	8	1124	189
57359	60767618	Eye Tracker	Arthur	252162270		2.945	3.051	Fixation	8	1122	182
57367	60767626	Eye Tracker	Arthur	252170603		2.971	3.047	Fixation	8	1126	186
57375	60767634	Eye Tracker	Arthur	252178937		2.990	3.040	Fixation	8	1123	185
57384	60767643	Eye Tracker	Arthur	252187271		2.997	3.030	Fixation	8	1126	173
57392	60767651	Eye Tracker	Arthur	252195604		2.970	3.007	Fixation	8	1120	175
57400	60767659	Eye Tracker	Arthur	252203937		2.964	3.015	Fixation	8	1125	174
57409	60767668	Eye Tracker	Arthur	252212270		2.941	3.030	Fixation	8	1128	183
57417	60767676	Eye Tracker	Arthur	252220604		2.957	3.035	Fixation	8	1128	189
57425	60767684	Eye Tracker	Arthur	252228937		2.949	3.026	Fixation	8	1122	178
57434	60767693	Eye Tracker	Arthur	252237271		2.952	3.019	Fixation	8	1124	174
57442	60767701	Eye Tracker	Arthur	252245603		2.953	3.030	Fixation	8	1125	177
57450	60767709	Eye Tracker	Arthur	252253937		2.957	3.033	Fixation	8	1142	179
57459	60767718	Eye Tracker	Arthur	252262271		2.992	3.053	Fixation	8	1184	178
57467	60767726	Eye Tracker	Arthur	252270604		2.960	3.028	Fixation	8	1220	164
57475	60767734	Eye Tracker	Arthur	252278937		2.986	3.032	Fixation	8	1212	155
57484	60767743	Eye Tracker	Arthur	252287270		2.985	3.039	Fixation	8	1214	163
57492	60767751	Eye Tracker	Arthur	252295603		2.979	3.027	Fixation	8	1208	146
57500	60767759	Eye Tracker	Arthur	252303938		2.969	3.025	Fixation	8	1219	153
57509	60767768	Eye Tracker	Arthur	252312272		2.970	3.012	Fixation	8	1223	155
57517	60767776	Eye Tracker	Arthur	252320605		2.960	3.020	Fixation	8	1221	157
57525	60767784	Eye Tracker	Arthur	252328938		2.967	3.001	Fixation	8	1222	158
57534	60767793	Eye Tracker	Arthur	252337271		2.975	3.029	Fixation	8	1212	161
57542	60767801	Eye Tracker	Arthur	252345605		2.958	3.009	Fixation	8	1209	156
57550	60767809	Eye Tracker	Arthur	252353938		2.980	3.000	Fixation	8	1214	153
57559	60767818	Eye Tracker	Arthur	252362272		2.952	3.009	Fixation	8	1210	154
57567	60767826	Eye Tracker	Arthur	252370604		2.970	3.028	Fixation	8	1212	159
57575	60767834	Eye Tracker	Arthur	252378938		2.956	3.012	Fixation	8	1214	156
57584	60767843	Eye Tracker	Arthur	252387271		2.947	2.996	Fixation	8	1214	153
57592	60767851	Eye Tracker	Arthur	252395605		2.964	3.037	Fixation	8	1213	156
57600	60767859	Eye Tracker	Arthur	252403938		2.944	2.996	Fixation	8	1215	157
57609	60767868	Eye Tracker	Arthur	252412271		2.952	2.997	Fixation	8	1213	146
57617	60767876	Eye Tracker	Arthur	252420604		2.935	2.991	Fixation	8	1218	152
57625	60767884	Eye Tracker	Arthur	252428939		2.959	2.996	Fixation	8	1212	154
57634	60767893	Eye Tracker	Arthur	252437272		2.938	3.007	Fixation	8	1213	157
57642	60767901	Eye Tracker	Arthur	252445606		2.959	3.018	Fixation	8	1212	164
57650	60767909	Eye Tracker	Arthur	252453939		2.949	3.007	Fixation	8	1217	155
57659	60767918	Eye Tracker	Arthur	252462272		2.943	3.000	Fixation	8	1212	155
57667	60767926	Eye Tracker	Arthur	252470606		2.938	3.008	Fixation	8	1211	159
57675	60767934	Eye Tracker	Arthur	252478939		2.913	2.992	Fixation	8	1210	162
57684	60767943	Eye Tracker	Arthur	252487272		2.941	2.999	Fixation	8	1222	159
57692	60767951	Eye Tracker	Arthur	252495605		2.917	3.008	Fixation	8	1218	165
57700	60767959	Eye Tracker	Arthur	252503939		2.921	3.012	Fixation	8	1207	162
57709	60767968	Eye Tracker	Arthur	252512273		2.925	2.988	Fixation	8	1201	157
57717	60767976	Eye Tracker	Arthur	252520606		2.920	2.982	Fixation	8	1211	148
57725	60767984	Eye Tracker	Arthur	252528939		2.954	2.985	Fixation	8	1205	152
57734	60767993	Eye Tracker	Arthur	252537272		2.927	3.030	Fixation	8	1203	169
57742	60768001	Eye Tracker	Arthur	252545605		2.919	2.981	Fixation	8	1209	171
57750	60768009	Eye Tracker	Arthur	252553939		2.921	2.980	Fixation	8	1201	214
57759	60768018	Eye Tracker	Arthur	252562271		2.871	2.964	Fixation	8	1190	289
57767	60768026	Eye Tracker	Arthur	252570605		2.870	3.013	Fixation	8	1165	375
57775	60768034	Eye Tracker	Arthur	252578938		2.938	3.015	Fixation	8	1159	463
57784	60768043	Eye Tracker	Arthur	252587271		2.935	2.992	Fixation	8	1150	479
57792	60768051	Eye Tracker	Arthur	252595605		2.913	3.037	Fixation	8	1151	495
57800	60768059	Eye Tracker	Arthur	252603938		2.913	3.033	Fixation	8	1158	488
57809	60768068	Eye Tracker	Arthur	252612271		2.913	3.022	Fixation	8	1165	431
57817	60768076	Eye Tracker	Arthur	252620604		2.916	2.976	Fixation	8	1157	417
57825	60768084	Eye Tracker	Arthur	252628938		2.910	2.990	Fixation	8	1152	406
57834	60768093	Eye Tracker	Arthur	252637271		2.922	3.016	Fixation	8	1157	435
57842	60768101	Eye Tracker	Arthur	252645605		2.912	3.055	Fixation	8	1158	456
57850	60768109	Eye Tracker	Arthur	252653938		2.928	3.016	Fixation	8	1150	480
57859	60768118	Eye Tracker	Arthur	252662271		2.919	3.041	Fixation	8	1142	494
57867	60768126	Eye Tracker	Arthur	252670604		2.957	3.060	Fixation	8	1142	495
57875	60768134	Eye Tracker	Arthur	252678938		2.910	3.082	Fixation	8	1147	489
57884	60768143	Eye Tracker	Arthur	252687271		2.912	3.060	Fixation	8	1150	484
57892	60768151	Eye Tracker	Arthur	252695607		2.938	3.086	Fixation	8	1144	493
57900	60768159	Eye Tracker	Arthur	252703940		2.931	3.100	Fixation	8	1141	493
57909	60768168	Eye Tracker	Arthur	252712273		2.963	3.063	Fixation	8	1144	489
57917	60768176	Eye Tracker	Arthur	252720607		2.981	3.076	Fixation	8	1143	490
57925	60768184	Eye Tracker	Arthur	252728940		2.990	3.084	Fixation	8	1140	490
57934	60768193	Eye Tracker	Arthur	252737273		2.964	3.112	Fixation	8	1140	490
57942	60768201	Eye Tracker	Arthur	252745606		2.958	3.095	Fixation	8	1140	513
57950	60768209	Eye Tracker	Arthur	252753939		2.922	3.038	Fixation	8	1167	563
57959	60768218	Eye Tracker	Arthur	252762273		2.909	2.999	Fixation	8	1161	649
57967	60768226	Eye Tracker	Arthur	252770607		2.908	3.036	Fixation	8	1163	751
57975	60768234	Eye Tracker	Arthur	252778940		2.943	3.042	Fixation	8	1151	786
57984	60768243	Eye Tracker	Arthur	252787273		2.935	3.073	Fixation	8	1163	782
57992	60768251	Eye Tracker	Arthur	252795606		2.932	3.048	Fixation	8	1161	778
58000	60768259	Eye Tracker	Arthur	252803940		2.947	3.044	Fixation	8	1161	778
58009	60768268	Eye Tracker	Arthur	252812273		2.954	3.060	Fixation	8	1166	773
58017	60768276	Eye Tracker	Arthur	252820607		2.945	3.063	Fixation	8	1158	770
58025	60768284	Eye Tracker	Arthur	252828939		2.968	3.070	Fixation	8	1153	774
58034	60768293	Eye Tracker	Arthur	252837273		2.964	3.057	Fixation	8	1151	771
58042	60768301	Eye Tracker	Arthur	252845607		2.966	3.087	Fixation	8	1149	767
58050	60768309	Eye Tracker	Arthur	252853940		2.979	3.082	Fixation	8	1159	764
58059	60768318	Eye Tracker	Arthur	252862273		2.960	3.079	Fixation	8	1148	754
58067	60768326	Eye Tracker	Arthur	252870606		2.953	3.082	Fixation	8	1145	757
58075	60768334	Eye Tracker	Arthur	252878939		2.967	3.087	Fixation	8	1145	749
58084	60768343	Eye Tracker	Arthur	252887273		2.995	3.099	Fixation	8	1142	747
58092	60768351	Eye Tracker	Arthur	252895606		3.030	3.100	Fixation	8	1147	751
58100	60768359	Eye Tracker	Arthur	252903940		2.996	3.103	Fixation	8	1144	741
58109	60768368	Eye Tracker	Arthur	252912273		3.019	3.130	Fixation	8	1140	742
58117	60768376	Eye Tracker	Arthur	252920606		3.005	3.130	Fixation	8	1146	741
58125	60768384	Eye Tracker	Arthur	252928940		3.049	3.123	Fixation	8	1151	741
58134	60768393	Eye Tracker	Arthur	252937273		3.050	3.156	Fixation	8	1133	742
58142	60768401	Eye Tracker	Arthur	252945607		2.981	3.145	Fixation	8	1129	734
58150	60768409	Eye Tracker	Arthur	252953941		3.007	3.172	Fixation	8	1131	737
58159	60768418	Eye Tracker	Arthur	252962275		3.007	3.147	Fixation	8	1124	733
58167	60768426	Eye Tracker	Arthur	252970608		3.041	3.173	Fixation	8	1125	732
58175	60768434	Eye Tracker	Arthur	252978942		3.062	3.215	Fixation	8	1121	739
58184	60768443	Eye Tracker	Arthur	252987275		3.038	3.199	Fixation	8	1121	729
58192	60768451	Eye Tracker	Arthur	252995608		3.049	3.205	Fixation	8	1124	717
58200	60768459	Eye Tracker	Arthur	253003941		3.045	3.209	Fixation	8	1118	721
58209	60768468	Eye Tracker	Arthur	253012275		3.085	3.233	Fixation	8	1116	723
58217	60768476	Eye Tracker	Arthur	253020608		3.099	3.233	Fixation	8	1118	720
